peptide_id;protein_id
agilent_5810;agilent_371
agilent_5876;agilent_371
agilent_6062;agilent_371
agilent_6433;agilent_371
agilent_6909;agilent_371
agilent_7438;agilent_371
agilent_7742;agilent_371
agilent_7743;agilent_371
agilent_7744;agilent_371
agilent_7813;agilent_371
agilent_7973;agilent_371
agilent_8279;agilent_371
agilent_8282;agilent_371
agilent_8319;agilent_371
agilent_8790;agilent_371
agilent_9176;agilent_371
agilent_9993;agilent_371
agilent_10158;agilent_371
agilent_10361;agilent_371
agilent_10523;agilent_371
agilent_10553;agilent_371
agilent_10996;agilent_371
agilent_11374;agilent_371
twist_26647;agilent_371
twist_26673;agilent_371
twist_26788;agilent_371
twist_26838;agilent_371
twist_27686;agilent_371
twist_27748;agilent_371
twist_28114;agilent_371
twist_29050;agilent_371
twist_29272;agilent_371
twist_29890;agilent_371
twist_30746;agilent_371
twist_32169;agilent_371
twist_32836;agilent_371
twist_33137;agilent_371
twist_34141;agilent_371
twist_35240;agilent_371
twist_35500;agilent_371
twist_35501;agilent_371
twist_35502;agilent_371
twist_35879;agilent_371
twist_37636;agilent_371
twist_37927;agilent_371
twist_39462;agilent_371
twist_39704;agilent_371
twist_40426;agilent_371
twist_40650;agilent_371
twist_40669;agilent_371
twist_41105;agilent_371
twist_42913;agilent_371
twist_43557;agilent_371
twist_43715;agilent_371
twist_46907;agilent_371
twist_46947;agilent_371
twist_47299;agilent_371
twist_47374;agilent_371
twist_47391;agilent_371
twist_48188;agilent_371
twist_48398;agilent_371
twist_49391;agilent_371
twist_49456;agilent_371
twist_49681;agilent_371
twist_49753;agilent_371
twist_50177;agilent_371
twist_50264;agilent_371
twist_50452;agilent_371
twist_50504;agilent_371
twist_50611;agilent_371
twist_51987;agilent_371
twist_53039;agilent_371
twist_53996;agilent_371
twist_55360;agilent_371
twist_55735;agilent_371
twist_56243;agilent_371
twist_58152;agilent_371
agilent_377;agilent_377
agilent_674;agilent_377
agilent_834;agilent_377
agilent_942;agilent_377
agilent_1098;agilent_377
agilent_1528;agilent_377
agilent_1540;agilent_377
agilent_1703;agilent_377
agilent_1978;agilent_377
agilent_2039;agilent_377
agilent_2229;agilent_377
agilent_2490;agilent_377
agilent_2585;agilent_377
agilent_2632;agilent_377
agilent_3938;agilent_377
agilent_4031;agilent_377
agilent_4441;agilent_377
agilent_4801;agilent_377
agilent_5636;agilent_377
agilent_5688;agilent_377
agilent_5852;agilent_377
agilent_5889;agilent_377
agilent_6151;agilent_377
agilent_6153;agilent_377
agilent_6486;agilent_377
agilent_7142;agilent_377
agilent_7286;agilent_377
agilent_7505;agilent_377
agilent_7625;agilent_377
agilent_7643;agilent_377
agilent_7928;agilent_377
agilent_7942;agilent_377
agilent_8184;agilent_377
agilent_8295;agilent_377
agilent_8515;agilent_377
agilent_8528;agilent_377
agilent_8617;agilent_377
agilent_8618;agilent_377
agilent_8619;agilent_377
agilent_8817;agilent_377
agilent_8902;agilent_377
agilent_9068;agilent_377
agilent_9251;agilent_377
agilent_9252;agilent_377
agilent_9397;agilent_377
agilent_9816;agilent_377
agilent_9867;agilent_377
agilent_11399;agilent_377
twist_26580;agilent_377
twist_26945;agilent_377
twist_27532;agilent_377
twist_28468;agilent_377
twist_28569;agilent_377
twist_28608;agilent_377
twist_28897;agilent_377
twist_28925;agilent_377
twist_29092;agilent_377
twist_30030;agilent_377
twist_30881;agilent_377
twist_31732;agilent_377
twist_32157;agilent_377
twist_32291;agilent_377
twist_32301;agilent_377
twist_32331;agilent_377
twist_32364;agilent_377
twist_33974;agilent_377
twist_33975;agilent_377
twist_33976;agilent_377
twist_34964;agilent_377
twist_36649;agilent_377
twist_36811;agilent_377
twist_37027;agilent_377
twist_38065;agilent_377
twist_38148;agilent_377
twist_38149;agilent_377
twist_39508;agilent_377
twist_39843;agilent_377
twist_40107;agilent_377
twist_40122;agilent_377
twist_40159;agilent_377
twist_40168;agilent_377
twist_40957;agilent_377
twist_41466;agilent_377
twist_41506;agilent_377
twist_42155;agilent_377
twist_42680;agilent_377
twist_44598;agilent_377
twist_45757;agilent_377
twist_45850;agilent_377
twist_46329;agilent_377
twist_46345;agilent_377
twist_47025;agilent_377
twist_48254;agilent_377
twist_48542;agilent_377
twist_48696;agilent_377
twist_48965;agilent_377
twist_49338;agilent_377
twist_51950;agilent_377
twist_52562;agilent_377
twist_52747;agilent_377
twist_54015;agilent_377
twist_56200;agilent_377
twist_56383;agilent_377
twist_56822;agilent_377
twist_58177;agilent_377
agilent_3138;agilent_379
agilent_3837;agilent_379
agilent_4147;agilent_379
agilent_4460;agilent_379
agilent_4550;agilent_379
agilent_4820;agilent_379
agilent_4947;agilent_379
agilent_5175;agilent_379
agilent_5218;agilent_379
agilent_6372;agilent_379
agilent_6417;agilent_379
agilent_6877;agilent_379
agilent_7105;agilent_379
agilent_9422;agilent_379
agilent_11302;agilent_379
twist_26348;agilent_379
twist_27328;agilent_379
twist_27567;agilent_379
twist_30513;agilent_379
twist_30915;agilent_379
twist_32944;agilent_379
twist_39751;agilent_379
twist_40915;agilent_379
twist_42279;agilent_379
twist_45063;agilent_379
twist_46863;agilent_379
twist_46939;agilent_379
twist_53428;agilent_379
twist_54366;agilent_379
twist_54648;agilent_379
twist_55052;agilent_379
twist_55053;agilent_379
twist_55605;agilent_379
twist_58080;agilent_379
agilent_2435;agilent_380
agilent_3975;agilent_380
agilent_4490;agilent_380
agilent_6023;agilent_380
agilent_6254;agilent_380
agilent_6592;agilent_380
agilent_224706;agilent_380
agilent_227451;agilent_380
agilent_228675;agilent_380
agilent_232441;agilent_380
agilent_234951;agilent_380
agilent_235800;agilent_380
twist_29671;agilent_380
twist_29840;agilent_380
twist_30508;agilent_380
twist_31844;agilent_380
twist_36991;agilent_380
twist_37108;agilent_380
twist_47385;agilent_380
twist_50384;agilent_380
twist_54531;agilent_380
twist_57894;agilent_380
agilent_387;agilent_387
agilent_4090;agilent_387
agilent_6867;agilent_387
agilent_6924;agilent_387
agilent_8621;agilent_387
agilent_11628;agilent_387
agilent_220725;agilent_387
agilent_227722;agilent_387
agilent_233032;agilent_387
agilent_236221;agilent_387
agilent_236246;agilent_387
agilent_238988;agilent_387
twist_33467;agilent_387
twist_36264;agilent_387
twist_38647;agilent_387
twist_47862;agilent_387
twist_53182;agilent_387
twist_53305;agilent_387
twist_58406;agilent_387
agilent_388;agilent_388
agilent_1458;agilent_388
agilent_6206;agilent_388
agilent_6437;agilent_388
agilent_8605;agilent_388
agilent_11456;agilent_388
twist_39682;agilent_388
twist_41120;agilent_388
twist_42430;agilent_388
twist_48661;agilent_388
twist_49377;agilent_388
twist_57632;agilent_388
twist_58234;agilent_388
agilent_389;agilent_389
agilent_3077;agilent_389
agilent_4883;agilent_389
agilent_5645;agilent_389
agilent_6976;agilent_389
agilent_7103;agilent_389
agilent_7104;agilent_389
agilent_8031;agilent_389
agilent_8601;agilent_389
agilent_11968;agilent_389
twist_26693;agilent_389
twist_26727;agilent_389
twist_26806;agilent_389
twist_34200;agilent_389
twist_40695;agilent_389
twist_42601;agilent_389
twist_46977;agilent_389
twist_48492;agilent_389
twist_49092;agilent_389
twist_49386;agilent_389
twist_51038;agilent_389
twist_52197;agilent_389
twist_53987;agilent_389
twist_58746;agilent_389
agilent_390;agilent_390
agilent_556;agilent_390
agilent_647;agilent_390
agilent_1139;agilent_390
agilent_1177;agilent_390
agilent_1461;agilent_390
agilent_1939;agilent_390
agilent_1947;agilent_390
agilent_2277;agilent_390
agilent_2306;agilent_390
agilent_2487;agilent_390
agilent_3142;agilent_390
agilent_3683;agilent_390
agilent_3765;agilent_390
agilent_3906;agilent_390
agilent_3987;agilent_390
agilent_4162;agilent_390
agilent_4266;agilent_390
agilent_4268;agilent_390
agilent_4538;agilent_390
agilent_4561;agilent_390
agilent_4702;agilent_390
agilent_4754;agilent_390
agilent_4890;agilent_390
agilent_4891;agilent_390
agilent_4892;agilent_390
agilent_4909;agilent_390
agilent_4954;agilent_390
agilent_5188;agilent_390
agilent_5199;agilent_390
agilent_5214;agilent_390
agilent_5323;agilent_390
agilent_5427;agilent_390
agilent_5631;agilent_390
agilent_5865;agilent_390
agilent_5976;agilent_390
agilent_5988;agilent_390
agilent_6003;agilent_390
agilent_6240;agilent_390
agilent_6274;agilent_390
agilent_6351;agilent_390
agilent_6426;agilent_390
agilent_6467;agilent_390
agilent_6640;agilent_390
agilent_7487;agilent_390
agilent_7620;agilent_390
agilent_7647;agilent_390
agilent_7652;agilent_390
agilent_8433;agilent_390
agilent_8640;agilent_390
agilent_8918;agilent_390
agilent_8932;agilent_390
agilent_9325;agilent_390
agilent_9586;agilent_390
agilent_9763;agilent_390
agilent_9902;agilent_390
agilent_9996;agilent_390
agilent_10039;agilent_390
agilent_10192;agilent_390
agilent_10300;agilent_390
agilent_10354;agilent_390
agilent_11323;agilent_390
twist_26633;agilent_390
twist_29054;agilent_390
twist_29234;agilent_390
twist_29743;agilent_390
twist_30315;agilent_390
twist_30622;agilent_390
twist_31316;agilent_390
twist_31343;agilent_390
twist_31515;agilent_390
twist_31834;agilent_390
twist_31843;agilent_390
twist_31913;agilent_390
twist_31938;agilent_390
twist_32182;agilent_390
twist_32387;agilent_390
twist_32435;agilent_390
twist_32439;agilent_390
twist_32634;agilent_390
twist_33927;agilent_390
twist_35954;agilent_390
twist_37468;agilent_390
twist_37849;agilent_390
twist_38490;agilent_390
twist_38525;agilent_390
twist_38580;agilent_390
twist_39074;agilent_390
twist_39131;agilent_390
twist_39483;agilent_390
twist_39532;agilent_390
twist_40209;agilent_390
twist_40745;agilent_390
twist_40911;agilent_390
twist_41135;agilent_390
twist_41523;agilent_390
twist_41625;agilent_390
twist_41902;agilent_390
twist_42219;agilent_390
twist_42224;agilent_390
twist_42634;agilent_390
twist_44187;agilent_390
twist_44533;agilent_390
twist_45014;agilent_390
twist_45205;agilent_390
twist_45570;agilent_390
twist_45571;agilent_390
twist_45572;agilent_390
twist_46124;agilent_390
twist_46804;agilent_390
twist_47157;agilent_390
twist_47646;agilent_390
twist_48035;agilent_390
twist_48061;agilent_390
twist_48089;agilent_390
twist_48414;agilent_390
twist_48805;agilent_390
twist_48879;agilent_390
twist_48881;agilent_390
twist_49174;agilent_390
twist_49217;agilent_390
twist_49346;agilent_390
twist_49730;agilent_390
twist_49785;agilent_390
twist_49799;agilent_390
twist_50447;agilent_390
twist_50677;agilent_390
twist_50773;agilent_390
twist_50917;agilent_390
twist_50953;agilent_390
twist_51458;agilent_390
twist_51552;agilent_390
twist_51589;agilent_390
twist_51673;agilent_390
twist_53453;agilent_390
twist_53515;agilent_390
twist_54475;agilent_390
twist_55518;agilent_390
twist_55584;agilent_390
twist_56599;agilent_390
twist_58101;agilent_390
agilent_391;agilent_391
agilent_1920;agilent_391
agilent_4605;agilent_391
agilent_5406;agilent_391
agilent_6634;agilent_391
agilent_8546;agilent_391
agilent_9265;agilent_391
agilent_9642;agilent_391
twist_36915;agilent_391
twist_37039;agilent_391
twist_37395;agilent_391
twist_46401;agilent_391
twist_49884;agilent_391
twist_50800;agilent_391
twist_54009;agilent_391
twist_54428;agilent_391
twist_55160;agilent_391
agilent_393;agilent_393
agilent_856;agilent_393
agilent_1086;agilent_393
agilent_1140;agilent_393
agilent_1141;agilent_393
agilent_1142;agilent_393
agilent_1281;agilent_393
agilent_1463;agilent_393
agilent_1516;agilent_393
agilent_3764;agilent_393
agilent_3872;agilent_393
agilent_3962;agilent_393
agilent_4080;agilent_393
agilent_4578;agilent_393
agilent_4651;agilent_393
agilent_4660;agilent_393
agilent_4907;agilent_393
agilent_5039;agilent_393
agilent_6327;agilent_393
agilent_6423;agilent_393
agilent_6487;agilent_393
agilent_6642;agilent_393
agilent_7423;agilent_393
agilent_7433;agilent_393
agilent_7536;agilent_393
agilent_8781;agilent_393
agilent_9161;agilent_393
agilent_9374;agilent_393
agilent_9700;agilent_393
agilent_9777;agilent_393
agilent_10148;agilent_393
agilent_10993;agilent_393
agilent_11048;agilent_393
agilent_11123;agilent_393
agilent_11160;agilent_393
agilent_11510;agilent_393
twist_28684;agilent_393
twist_28809;agilent_393
twist_28810;agilent_393
twist_28811;agilent_393
twist_31829;agilent_393
twist_32396;agilent_393
twist_33063;agilent_393
twist_34250;agilent_393
twist_35344;agilent_393
twist_35401;agilent_393
twist_36994;agilent_393
twist_37094;agilent_393
twist_37796;agilent_393
twist_39307;agilent_393
twist_40677;agilent_393
twist_41603;agilent_393
twist_42067;agilent_393
twist_44256;agilent_393
twist_45588;agilent_393
twist_45830;agilent_393
twist_46140;agilent_393
twist_48823;agilent_393
twist_48824;agilent_393
twist_48980;agilent_393
twist_50218;agilent_393
twist_50362;agilent_393
twist_51043;agilent_393
twist_52906;agilent_393
twist_53315;agilent_393
twist_53463;agilent_393
twist_53755;agilent_393
twist_54082;agilent_393
twist_54406;agilent_393
twist_54567;agilent_393
twist_55914;agilent_393
twist_56783;agilent_393
twist_57081;agilent_393
twist_57218;agilent_393
twist_58288;agilent_393
agilent_395;agilent_395
agilent_1722;agilent_395
agilent_2217;agilent_395
agilent_4067;agilent_395
agilent_9221;agilent_395
twist_27749;agilent_395
twist_31979;agilent_395
twist_36160;agilent_395
twist_36975;agilent_395
twist_45290;agilent_395
twist_47163;agilent_395
twist_49899;agilent_395
twist_51728;agilent_395
agilent_396;agilent_396
agilent_9437;agilent_396
agilent_9554;agilent_396
agilent_10377;agilent_396
agilent_10646;agilent_396
agilent_10821;agilent_396
agilent_11458;agilent_396
twist_28796;agilent_396
twist_36139;agilent_396
twist_36337;agilent_396
twist_41683;agilent_396
twist_50597;agilent_396
twist_51709;agilent_396
twist_57053;agilent_396
twist_57233;agilent_396
twist_57691;agilent_396
twist_58236;agilent_396
agilent_398;agilent_398
agilent_478;agilent_398
agilent_1467;agilent_398
agilent_2055;agilent_398
agilent_2938;agilent_398
agilent_3119;agilent_398
agilent_3505;agilent_398
agilent_5192;agilent_398
agilent_5477;agilent_398
agilent_7246;agilent_398
agilent_8241;agilent_398
agilent_8403;agilent_398
agilent_9359;agilent_398
twist_26446;agilent_398
twist_32606;agilent_398
twist_40803;agilent_398
twist_40947;agilent_398
twist_41670;agilent_398
twist_43345;agilent_398
twist_45943;agilent_398
twist_46233;agilent_398
twist_47165;agilent_398
twist_49808;agilent_398
twist_49921;agilent_398
twist_52944;agilent_398
twist_54936;agilent_398
twist_57238;agilent_398
twist_57288;agilent_398
agilent_400;agilent_400
agilent_1555;agilent_400
agilent_1637;agilent_400
agilent_9768;agilent_400
agilent_11328;agilent_400
agilent_220746;agilent_400
agilent_222873;agilent_400
agilent_223026;agilent_400
agilent_231940;agilent_400
agilent_241141;agilent_400
twist_28065;agilent_400
twist_30518;agilent_400
twist_41133;agilent_400
twist_42304;agilent_400
twist_53157;agilent_400
twist_58106;agilent_400
agilent_401;agilent_401
agilent_4376;agilent_401
agilent_6041;agilent_401
agilent_11465;agilent_401
twist_32160;agilent_401
twist_40334;agilent_401
twist_55455;agilent_401
twist_57355;agilent_401
twist_58243;agilent_401
agilent_1307;agilent_404
agilent_4276;agilent_404
agilent_4653;agilent_404
agilent_5052;agilent_404
agilent_5436;agilent_404
agilent_7547;agilent_404
agilent_8905;agilent_404
agilent_9126;agilent_404
agilent_9596;agilent_404
agilent_10709;agilent_404
agilent_405;agilent_405
agilent_808;agilent_405
agilent_1724;agilent_405
agilent_1917;agilent_405
agilent_2792;agilent_405
agilent_4288;agilent_405
agilent_4380;agilent_405
agilent_4564;agilent_405
agilent_4685;agilent_405
agilent_4962;agilent_405
agilent_5239;agilent_405
agilent_5389;agilent_405
agilent_5850;agilent_405
agilent_6741;agilent_405
agilent_7264;agilent_405
agilent_7606;agilent_405
agilent_7881;agilent_405
agilent_9392;agilent_405
agilent_9588;agilent_405
agilent_9868;agilent_405
agilent_9968;agilent_405
agilent_10006;agilent_405
agilent_10048;agilent_405
agilent_10139;agilent_405
agilent_10625;agilent_405
agilent_11041;agilent_405
agilent_11635;agilent_405
twist_26967;agilent_405
twist_27044;agilent_405
twist_27076;agilent_405
twist_27643;agilent_405
twist_27751;agilent_405
twist_27825;agilent_405
twist_28061;agilent_405
twist_29507;agilent_405
twist_30452;agilent_405
twist_32047;agilent_405
twist_33183;agilent_405
twist_37223;agilent_405
twist_38256;agilent_405
twist_39343;agilent_405
twist_39708;agilent_405
twist_40041;agilent_405
twist_40108;agilent_405
twist_40919;agilent_405
twist_44145;agilent_405
twist_47362;agilent_405
twist_47645;agilent_405
twist_51002;agilent_405
twist_51154;agilent_405
twist_51657;agilent_405
twist_52253;agilent_405
twist_53275;agilent_405
twist_53851;agilent_405
twist_55017;agilent_405
twist_57960;agilent_405
twist_58413;agilent_405
agilent_409;agilent_409
agilent_605;agilent_409
agilent_3067;agilent_409
agilent_4748;agilent_409
agilent_5274;agilent_409
agilent_5472;agilent_409
agilent_5794;agilent_409
agilent_11555;agilent_409
twist_26287;agilent_409
twist_27119;agilent_409
twist_33421;agilent_409
twist_37346;agilent_409
twist_37372;agilent_409
twist_47410;agilent_409
twist_50724;agilent_409
twist_51239;agilent_409
twist_54582;agilent_409
twist_56939;agilent_409
twist_57033;agilent_409
twist_58333;agilent_409
agilent_411;agilent_411
agilent_1036;agilent_411
agilent_5485;agilent_411
agilent_9040;agilent_411
agilent_10838;agilent_411
agilent_11817;agilent_411
twist_28973;agilent_411
twist_31171;agilent_411
twist_34345;agilent_411
twist_35037;agilent_411
twist_35239;agilent_411
twist_46889;agilent_411
twist_58595;agilent_411
